"date","away","away_score","home","home_score","point_diff"
2021-11-11,"Brevard",44,"UNC Asheville",101,57
2021-11-18,"Tennessee Tech",55,"UNC Asheville",61,6
2021-11-28,"St. Andrews Pres.",36,"UNC Asheville",106,70
2021-12-01,"The Citadel",58,"UNC Asheville",65,7
2021-12-04,"North Carolina Central",66,"UNC Asheville",82,16
2021-12-08,"Chattanooga",78,"UNC Asheville",73,-5
2021-12-18,"East Tennessee St.",64,"UNC Asheville",79,15
2021-12-21,"Milligan",54,"UNC Asheville",114,60
2022-01-08,"Charleston Southern",59,"UNC Asheville",82,23
2022-01-15,"USC Upstate",76,"UNC Asheville",73,-3
2022-01-19,"North Carolina A&T",73,"UNC Asheville",71,-2
2022-01-27,"Gardner Webb",61,"UNC Asheville",55,-6
2022-02-02,"Longwood",56,"UNC Asheville",48,-8
2022-02-09,"Hampton",53,"UNC Asheville",69,16
2021-11-09,"North Carolina A&T",53,"UNC Greensboro",57,4
2021-11-15,"Coppin St.",48,"UNC Greensboro",55,7
2021-11-24,"NC Wesleyan",61,"UNC Greensboro",80,19
2021-11-27,"Vermont",51,"UNC Greensboro",54,3
2021-11-30,"Elon",61,"UNC Greensboro",74,13
2022-01-05,"Furman",58,"UNC Greensboro",54,-4
2022-01-10,"Wofford",54,"UNC Greensboro",58,4
2022-01-20,"Chattanooga",72,"UNC Greensboro",64,-8
2022-01-22,"Samford",58,"UNC Greensboro",61,3
2022-02-02,"VMI",76,"UNC Greensboro",65,-11
2022-02-10,"The Citadel",66,"UNC Greensboro",86,20
2021-11-12,"Guilford",68,"UNC Wilmington",77,9
2021-11-18,"Coastal Carolina",53,"UNC Wilmington",65,12
2021-11-24,"Southern Miss",80,"UNC Wilmington",66,-14
2021-12-01,"Norfolk St.",74,"UNC Wilmington",69,-5
2021-12-15,"Mount Olive",55,"UNC Wilmington",85,30
2021-12-22,"Campbell",58,"UNC Wilmington",65,7
2021-12-29,"Delaware",68,"UNC Wilmington",70,2
2022-01-12,"Elon",66,"UNC Wilmington",73,7
2022-01-27,"Northeastern",62,"UNC Wilmington",67,5
2022-01-29,"Hofstra",72,"UNC Wilmington",78,6
2022-01-31,"Drexel",63,"UNC Wilmington",70,7
2022-02-12,"Charleston",79,"UNC Wilmington",85,6
2021-11-10,"Gardner Webb",58,"UNLV",64,6
2021-11-13,"California",52,"UNLV",55,3
2021-11-15,"North Dakota St.",62,"UNLV",64,2
2021-11-19,"Michigan",74,"UNLV",61,-13
2021-11-21,"Wichita St.",74,"UNLV",73,-1
2021-11-24,"Whittier",45,"UNLV",101,56
2021-11-27,"UCLA",73,"UNLV",51,-22
2021-12-08,"Seattle",56,"UNLV",76,20
2021-12-11,"Hartford",78,"UNLV",95,17
2021-12-15,"Nebraska Omaha",71,"UNLV",84,13
2021-12-22,"San Diego",57,"UNLV",80,23
2022-01-01,"San Diego St.",62,"UNLV",55,-7
2022-01-11,"New Mexico",56,"UNLV",85,29
2022-01-14,"Fresno St.",73,"UNLV",68,-5
2022-01-22,"San Jose St.",62,"UNLV",70,8
2022-02-01,"Nevada",58,"UNLV",69,11
2022-02-08,"Air Force",44,"UNLV",78,34
2021-11-09,"Cal St. Northridge",49,"USC",89,40
2021-11-22,"Dixie St.",71,"USC",98,27
2021-11-25,"Saint Joseph's",55,"USC",70,15
2021-12-01,"Utah",73,"USC",93,20
2021-12-07,"Eastern Kentucky",68,"USC",80,12
2021-12-12,"Long Beach St.",62,"USC",73,11
2021-12-15,"UC Irvine",61,"USC",66,5
2021-12-18,"Georgia Tech",53,"USC",67,14
2022-01-13,"Oregon St.",71,"USC",81,10
2022-01-15,"Oregon",79,"USC",69,-10
2022-01-24,"Arizona St.",56,"USC",78,22
2022-01-27,"Stanford",64,"USC",61,-3
2022-01-29,"California",72,"USC",79,7
2022-02-08,"Pacific",68,"USC",74,6
2022-02-12,"UCLA",64,"USC",67,3
2021-11-15,"St. Andrews Pres.",43,"USC Upstate",96,53
2021-11-27,"Furman",87,"USC Upstate",77,-10
2021-12-01,"North Carolina Central",67,"USC Upstate",65,-2
2021-12-04,"Western Carolina",78,"USC Upstate",73,-5
2021-12-18,"Converse",38,"USC Upstate",78,40
2022-01-06,"Radford",82,"USC Upstate",77,-5
2022-01-12,"High Point",65,"USC Upstate",66,1
2022-01-22,"Charleston Southern",57,"USC Upstate",70,13
2022-01-26,"Winthrop",95,"USC Upstate",91,-4
2022-02-05,"Campbell",80,"USC Upstate",71,-9
2022-02-12,"UNC Asheville",83,"USC Upstate",56,-27
2021-11-13,"Mary Hardin Baylor",75,"UT Arlington",104,29
2021-11-16,"Abilene Christian",80,"UT Arlington",71,-9
2021-12-11,"Lamar",47,"UT Arlington",56,9
2021-12-22,"Howard Payne",46,"UT Arlington",95,49
2021-12-30,"South Alabama",87,"UT Arlington",89,2
2022-01-01,"Troy",57,"UT Arlington",62,5
2022-01-13,"Louisiana",73,"UT Arlington",83,10
2022-01-15,"Louisiana Monroe",62,"UT Arlington",55,-7
2022-01-27,"Texas St.",58,"UT Arlington",70,12
2022-02-05,"Appalachian St.",70,"UT Arlington",61,-9
2021-11-09,"Texas A&M Intl",59,"UT Rio Grande Valley",74,15
2021-11-16,"Paul Quinn",68,"UT Rio Grande Valley",85,17
2021-11-20,"Northern Arizona",89,"UT Rio Grande Valley",87,-2
2021-11-23,"Cal St. Fullerton",67,"UT Rio Grande Valley",72,5
2021-12-01,"Texas A&M Corpus Chris",83,"UT Rio Grande Valley",77,-6
2021-12-14,"Texas Southern",70,"UT Rio Grande Valley",60,-10
2022-01-06,"Grand Canyon",84,"UT Rio Grande Valley",70,-14
2022-01-08,"New Mexico St.",85,"UT Rio Grande Valley",73,-12
2022-01-13,"Chicago St.",63,"UT Rio Grande Valley",85,22
2022-01-26,"Abilene Christian",87,"UT Rio Grande Valley",85,-2
2022-01-29,"Tarleton St.",79,"UT Rio Grande Valley",64,-15
2022-02-02,"Lamar",79,"UT Rio Grande Valley",93,14
2021-11-09,"Abilene Christian",56,"Utah",70,14
2021-11-13,"Sacramento St.",56,"Utah",89,33
2021-11-15,"Bethune Cookman",55,"Utah",86,31
2021-11-27,"BYU",75,"Utah",64,-11
2021-12-05,"California",58,"Utah",66,8
2021-12-11,"Manhattan",62,"Utah",96,34
2021-12-21,"Fresno St.",50,"Utah",55,5
2022-01-06,"Washington",74,"Utah",68,-6
2022-01-08,"Washington St.",77,"Utah",61,-16
2022-01-20,"UCLA",63,"Utah",58,-5
2022-01-22,"USC",79,"Utah",67,-12
2022-02-03,"Oregon St.",59,"Utah",84,25
2022-02-05,"Oregon",80,"Utah",77,-3
2021-11-09,"UC Davis",72,"Utah St.",69,-3
2021-11-18,"Penn",79,"Utah St.",87,8
2021-11-19,"New Mexico St.",58,"Utah St.",85,27
2021-11-27,"UT Arlington",61,"Utah St.",80,19
2021-11-29,"Carroll MT",63,"Utah St.",93,30
2021-12-02,"Saint Mary's",60,"Utah St.",58,-2
2021-12-11,"New Orleans",50,"Utah St.",82,32
2021-12-21,"Portland St.",62,"Utah St.",81,19
2022-01-15,"Wyoming",71,"Utah St.",69,-2
2022-01-20,"Boise St.",62,"Utah St.",59,-3
2022-01-26,"San Diego St.",57,"Utah St.",75,18
2022-02-01,"Air Force",46,"Utah St.",73,27
2022-02-03,"San Jose St.",62,"Utah St.",78,16
2022-02-05,"UNLV",75,"Utah St.",90,15
2022-02-11,"Nevada",85,"Utah St.",72,-13
2021-11-12,"Antelope Valley",48,"Utah Valley",82,34
2021-11-24,"Nicholls St.",63,"Utah Valley",74,11
2021-11-27,"Denver",68,"Utah Valley",77,9
2021-12-01,"BYU",65,"Utah Valley",72,7
2021-12-17,"Bethesda",65,"Utah Valley",107,42
2021-12-30,"Abilene Christian",80,"Utah Valley",76,-4
2022-01-01,"Tarleton St.",55,"Utah Valley",77,22
2022-01-08,"Dixie St.",71,"Utah Valley",79,8
2022-01-20,"UT Rio Grande Valley",56,"Utah Valley",66,10
2022-01-22,"Lamar",41,"Utah Valley",58,17
2022-02-10,"Grand Canyon",79,"Utah Valley",69,-10
2022-02-12,"New Mexico St.",68,"Utah Valley",72,4
2021-11-09,"Western New Mexico",57,"UTEP",85,28
2021-11-16,"Northern New Mexico",53,"UTEP",88,35
2021-11-22,"UC Riverside",52,"UTEP",40,-12
2021-11-24,"Florida A&M",53,"UTEP",67,14
2021-12-03,"New Mexico St.",72,"UTEP",69,-3
2021-12-16,"McNeese St.",72,"UTEP",82,10
2021-12-21,"North Carolina Central",61,"UTEP",70,9
2021-12-22,"Bradley",73,"UTEP",66,-7
2022-01-06,"Louisiana Tech",64,"UTEP",52,-12
2022-01-08,"Southern Miss",54,"UTEP",87,33
2022-01-20,"UTSA",64,"UTEP",69,5
2022-01-27,"Florida Atlantic",68,"UTEP",70,2
2022-01-29,"FIU",68,"UTEP",79,11
2021-11-09,"Trinity TX",66,"UTSA",97,31
2021-11-15,"Texas A&M Commerce",65,"UTSA",62,-3
2021-11-16,"Denver",64,"UTSA",78,14
2021-11-17,"IUPUI",57,"UTSA",60,3
2021-11-21,"Texas A&M Corpus Chris",77,"UTSA",58,-19
2021-11-24,"Lamar",73,"UTSA",79,6
2021-11-29,"St. Mary's TX",65,"UTSA",75,10
2021-12-17,"UT Rio Grande Valley",68,"UTSA",50,-18
2022-01-03,"Dallas Christian",48,"UTSA",101,53
2022-01-06,"Southern Miss",74,"UTSA",73,-1
2022-01-08,"Louisiana Tech",79,"UTSA",63,-16
2022-01-23,"UTEP",59,"UTSA",54,-5
2022-01-27,"FIU",66,"UTSA",73,7
2022-01-29,"Florida Atlantic",73,"UTSA",64,-9
2022-02-12,"Western Kentucky",71,"UTSA",65,-6
2021-11-09,"Toledo",69,"Valparaiso",61,-8
2021-11-13,"Illinois Chicago",74,"Valparaiso",70,-4
2021-11-24,"Tulane",64,"Valparaiso",68,4
2021-11-27,"Trinity Christian",69,"Valparaiso",106,37
2021-12-07,"East West",58,"Valparaiso",101,43
2021-12-11,"Charlotte",68,"Valparaiso",67,-1
2021-12-20,"Eastern Michigan",55,"Valparaiso",67,12
2021-12-22,"William & Mary",66,"Valparaiso",88,22
2022-01-02,"Illinois St.",76,"Valparaiso",81,5
2022-01-08,"Southern Illinois",63,"Valparaiso",60,-3
2022-01-15,"Missouri St.",74,"Valparaiso",57,-17
2022-01-19,"Northern Iowa",80,"Valparaiso",83,3
2022-01-26,"Bradley",71,"Valparaiso",56,-15
2022-02-05,"Indiana St.",72,"Valparaiso",79,7
2021-11-10,"Alabama St.",72,"Vanderbilt",91,19
2021-11-14,"Texas St.",60,"Vanderbilt",79,19
2021-11-17,"VCU",48,"Vanderbilt",37,-11
2021-11-20,"Winthrop",63,"Vanderbilt",77,14
2021-11-29,"Mississippi Valley St.",36,"Vanderbilt",75,39
2021-12-07,"Temple",72,"Vanderbilt",68,-4
2021-12-10,"Loyola Chicago",69,"Vanderbilt",58,-11
2021-12-18,"Austin Peay",51,"Vanderbilt",77,26
2021-12-23,"BYU",67,"Vanderbilt",69,2
2022-01-08,"South Carolina",72,"Vanderbilt",70,-2
2022-01-11,"Kentucky",78,"Vanderbilt",66,-12
2022-01-18,"Tennessee",68,"Vanderbilt",60,-8
2022-01-29,"Georgia",77,"Vanderbilt",85,8
2022-02-05,"LSU",66,"Vanderbilt",75,9
2022-02-08,"Missouri",62,"Vanderbilt",70,8
2021-11-09,"Saint Peter's",54,"VCU",57,3
2021-11-13,"Wagner",58,"VCU",44,-14
2021-11-20,"Chattanooga",56,"VCU",54,-2
2021-11-24,"Syracuse",55,"VCU",67,12
2021-11-26,"Connecticut",70,"VCU",63,-7
2021-12-04,"Campbell",61,"VCU",65,4
2021-12-08,"Jacksonville St.",52,"VCU",66,14
2021-12-15,"Florida Atlantic",46,"VCU",66,20
2022-01-11,"George Washington",57,"VCU",84,27
2022-01-18,"Davidson",63,"VCU",61,-2
2022-01-22,"Saint Joseph's",54,"VCU",70,16
2022-02-02,"Dayton",82,"VCU",52,-30
2022-02-05,"Duquesne",62,"VCU",71,9
2022-02-08,"Rhode Island",64,"VCU",73,9
2021-11-16,"Worcester Tech",48,"Vermont",81,33
2021-11-19,"Yale",53,"Vermont",61,8
2021-11-22,"Oakland",63,"Vermont",61,-2
2021-11-23,"Evansville",49,"Vermont",58,9
2021-12-01,"Dartmouth",65,"Vermont",83,18
2021-12-22,"Colgate",68,"Vermont",78,10
2022-01-06,"New Hampshire",68,"Vermont",82,14
2022-01-12,"Stony Brook",65,"Vermont",98,33
2022-01-22,"Hartford",72,"Vermont",82,10
2022-01-29,"Maine",68,"Vermont",81,13
2022-01-31,"Albany",61,"Vermont",73,12
2022-02-02,"NJIT",67,"Vermont",90,23
2022-02-09,"Binghamton",51,"Vermont",82,31
2021-11-09,"Mount St. Mary's",51,"Villanova",91,40
2021-11-16,"Howard",81,"Villanova",100,19
2021-12-04,"Saint Joseph's",52,"Villanova",81,29
2021-12-21,"Xavier",58,"Villanova",71,13
2022-01-05,"Creighton",41,"Villanova",75,34
2022-01-16,"Butler",42,"Villanova",82,40
2022-01-19,"Marquette",57,"Villanova",54,-3
2022-01-25,"DePaul",43,"Villanova",67,24
2022-01-29,"St. John's",62,"Villanova",73,11
2022-02-05,"Connecticut",74,"Villanova",85,11
2022-02-12,"Seton Hall",67,"Villanova",73,6
2021-11-13,"North Alabama",99,"Virgin Islands",47,-52
2021-11-09,"Navy",66,"Virginia",58,-8
2021-11-12,"Radford",52,"Virginia",73,21
2021-11-19,"Coppin St.",52,"Virginia",68,16
2021-11-22,"Georgia",55,"Virginia",65,10
2021-11-26,"Lehigh",43,"Virginia",61,18
2021-11-29,"Iowa",75,"Virginia",74,-1
2021-12-03,"Pittsburgh",56,"Virginia",57,1
2021-12-18,"Fairleigh Dickinson",49,"Virginia",82,33
2021-12-22,"Clemson",67,"Virginia",50,-17
2022-01-12,"Virginia Tech",52,"Virginia",54,2
2022-01-15,"Wake Forest",63,"Virginia",55,-8
2022-01-24,"Louisville",52,"Virginia",64,12
2022-02-01,"Boston College",55,"Virginia",67,12
2022-02-05,"Miami FL",58,"Virginia",71,13
2022-02-12,"Georgia Tech",53,"Virginia",63,10
2021-11-09,"Maine",47,"Virginia Tech",82,35
2021-11-15,"Radford",39,"Virginia Tech",65,26
2021-11-18,"St. Francis PA",55,"Virginia Tech",85,30
2021-11-21,"Merrimack",43,"Virginia Tech",72,29
2021-11-24,"Memphis",69,"Virginia Tech",61,-8
2021-11-26,"Xavier",59,"Virginia Tech",58,-1
2021-12-04,"Wake Forest",80,"Virginia Tech",61,-19
2021-12-08,"Cornell",60,"Virginia Tech",93,33
2021-12-17,"St. Bonaventure",49,"Virginia Tech",86,37
2022-01-04,"N.C. State",68,"Virginia Tech",63,-5
2022-01-15,"Notre Dame",73,"Virginia Tech",79,6
2022-01-26,"Miami FL",78,"Virginia Tech",75,-3
2022-02-02,"Georgia Tech",66,"Virginia Tech",81,15
2022-02-07,"Pittsburgh",47,"Virginia Tech",74,27
2022-02-12,"Syracuse",59,"Virginia Tech",71,12
2021-11-09,"Carlow",55,"VMI",111,56
2021-11-16,"Keystone",35,"VMI",97,62
2021-11-24,"Presbyterian",59,"VMI",54,-5
2021-11-25,"Central Arkansas",67,"VMI",73,6
2021-11-30,"Clarks Summit",40,"VMI",88,48
2021-12-11,"Gardner Webb",61,"VMI",64,3
2022-01-01,"Furman",67,"VMI",76,9
2022-01-08,"UNC Greensboro",72,"VMI",56,-16
2022-01-20,"Samford",80,"VMI",99,19
2022-01-22,"Chattanooga",78,"VMI",74,-4
2022-01-29,"East Tennessee St.",79,"VMI",83,4
2022-02-04,"Western Carolina",69,"VMI",76,7
2022-02-10,"Mercer",79,"VMI",85,6
2022-02-12,"The Citadel",83,"VMI",79,-4
2021-11-09,"Hartford",59,"Wagner",77,18
2021-12-16,"Immaculata",46,"Wagner",104,58
2021-12-20,"Delaware St.",51,"Wagner",93,42
2022-01-06,"Bryant",81,"Wagner",84,3
2022-01-15,"St. Francis NY",76,"Wagner",81,5
2022-01-17,"Fairleigh Dickinson",64,"Wagner",95,31
2022-01-27,"St. Francis PA",54,"Wagner",69,15
2022-02-05,"LIU",64,"Wagner",79,15
2022-02-10,"Mount St. Mary's",57,"Wagner",69,12
2022-02-12,"Merrimack",80,"Wagner",65,-15
2021-11-10,"William & Mary",59,"Wake Forest",77,18
2021-11-12,"Western Carolina",75,"Wake Forest",87,12
2021-11-17,"Charleston Southern",59,"Wake Forest",95,36
2021-11-20,"North Carolina A&T",63,"Wake Forest",87,24
2021-11-23,"Kennesaw St.",61,"Wake Forest",92,31
2021-11-26,"Oregon St.",77,"Wake Forest",80,3
2021-11-27,"LSU",75,"Wake Forest",61,-14
2021-11-30,"Northwestern",73,"Wake Forest",77,4
2021-12-11,"USC Upstate",53,"Wake Forest",79,26
2021-12-14,"VMI",70,"Wake Forest",77,7
2021-12-17,"Charlotte",79,"Wake Forest",82,3
2022-01-04,"Florida St.",54,"Wake Forest",76,22
2022-01-08,"Syracuse",74,"Wake Forest",77,3
2022-01-12,"Duke",76,"Wake Forest",64,-12
2022-01-22,"North Carolina",76,"Wake Forest",98,22
2022-01-24,"Boston College",57,"Wake Forest",87,30
2022-02-02,"Pittsburgh",75,"Wake Forest",91,16
2022-02-12,"Miami FL",76,"Wake Forest",72,-4
2021-11-09,"Northern Illinois",71,"Washington",64,-7
2021-11-11,"Northern Arizona",62,"Washington",73,11
2021-11-15,"Texas Southern",65,"Washington",72,7
2021-11-18,"Wyoming",77,"Washington",72,-5
2021-11-22,"George Mason",74,"Washington",77,3
2021-11-27,"Winthrop",82,"Washington",74,-8
2021-12-18,"Seattle",56,"Washington",64,8
2021-12-21,"Utah Valley",68,"Washington",52,-16
2022-01-12,"California",55,"Washington",64,9
2022-01-15,"Stanford",64,"Washington",67,3
2022-01-27,"Colorado",58,"Washington",60,2
2022-01-29,"Utah",73,"Washington",77,4
2022-02-10,"Arizona St.",64,"Washington",87,23
2022-02-12,"Arizona",92,"Washington",68,-24
2021-11-09,"Alcorn St.",67,"Washington St.",85,18
2021-11-12,"Seattle",61,"Washington St.",79,18
2021-11-15,"UC Santa Barbara",65,"Washington St.",73,8
2021-11-22,"Winthrop",86,"Washington St.",92,6
2021-11-27,"Eastern Washington",76,"Washington St.",71,-5
2021-12-04,"USC",63,"Washington St.",61,-2
2021-12-08,"Weber St.",60,"Washington St.",94,34
2021-12-11,"South Dakota St.",77,"Washington St.",74,-3
2021-12-15,"New Mexico St.",64,"Washington St.",61,-3
2021-12-18,"Northern Colorado",56,"Washington St.",82,26
2021-12-22,"Boise St.",58,"Washington St.",52,-6
2022-01-13,"Stanford",62,"Washington St.",57,-5
2022-01-15,"California",57,"Washington St.",65,8
2022-01-26,"Utah",54,"Washington St.",71,17
2022-01-30,"Colorado",43,"Washington St.",70,27
2022-02-10,"Arizona",72,"Washington St.",60,-12
2022-02-12,"Arizona St.",58,"Washington St.",55,-3
2021-11-09,"Western Colorado",60,"Weber St.",100,40
2021-11-18,"Massachusetts",73,"Weber St.",88,15
2021-11-21,"Green Bay",58,"Weber St.",68,10
2021-12-02,"Northern Arizona",44,"Weber St.",67,23
2021-12-04,"Portland St.",69,"Weber St.",80,11
2021-12-11,"Maine Fort Kent",36,"Weber St.",82,46
2021-12-15,"Utah St.",95,"Weber St.",80,-15
2021-12-18,"BYU",89,"Weber St.",71,-18
2021-12-23,"Fresno St.",69,"Weber St.",43,-26
2022-01-13,"Idaho",74,"Weber St.",84,10
2022-01-20,"Idaho St.",63,"Weber St.",95,32
2022-01-31,"Eastern Washington",84,"Weber St.",90,6
2022-02-03,"Montana",75,"Weber St.",80,5
2022-02-05,"Montana St.",78,"Weber St.",57,-21
2021-11-09,"Oakland",53,"West Virginia",60,7
2021-11-12,"Pittsburgh",59,"West Virginia",74,15
2021-11-18,"Elon",68,"West Virginia",87,19
2021-11-19,"Marquette",82,"West Virginia",71,-11
2021-11-21,"Clemson",59,"West Virginia",66,7
2021-11-26,"Eastern Kentucky",77,"West Virginia",80,3
2021-11-30,"Bellarmine",55,"West Virginia",74,19
2021-12-04,"Radford",51,"West Virginia",67,16
2021-12-08,"Connecticut",53,"West Virginia",56,3
2021-12-12,"Kent St.",50,"West Virginia",63,13
2021-12-22,"Youngstown St.",52,"West Virginia",82,30
2022-01-08,"Kansas St.",68,"West Virginia",71,3
2022-01-11,"Oklahoma St.",60,"West Virginia",70,10
2022-01-18,"Baylor",77,"West Virginia",68,-9
2022-01-26,"Oklahoma",72,"West Virginia",62,-10
2022-02-05,"Texas Tech",60,"West Virginia",53,-7
2022-02-08,"Iowa St.",63,"West Virginia",79,16
2021-11-09,"Bowling Green",71,"Western Carolina",79,8
2021-11-19,"UMBC",91,"Western Carolina",75,-16
2021-12-01,"Warren Wilson",47,"Western Carolina",102,55
2021-12-08,"Tennessee Tech",69,"Western Carolina",74,5
2021-12-11,"UNC Asheville",73,"Western Carolina",72,-1
2022-01-05,"The Citadel",90,"Western Carolina",94,4
2022-01-12,"Chattanooga",59,"Western Carolina",70,11
2022-01-15,"Wofford",84,"Western Carolina",64,-20
2022-01-29,"Samford",74,"Western Carolina",64,-10
2022-02-02,"East Tennessee St.",84,"Western Carolina",87,3
2022-02-07,"UNC Greensboro",68,"Western Carolina",49,-19
2021-11-12,"Culver Stockton",69,"Western Illinois",91,22
2021-11-16,"Iowa Wesleyan",71,"Western Illinois",97,26
2021-11-27,"Miami OH",67,"Western Illinois",79,12
2021-12-01,"Ball St.",80,"Western Illinois",93,13
2021-12-04,"Tennessee Martin",64,"Western Illinois",81,17
2021-12-18,"Eastern Illinois",54,"Western Illinois",71,17
2022-01-08,"Oral Roberts",87,"Western Illinois",86,-1
2022-01-22,"South Dakota St.",93,"Western Illinois",75,-18
2022-01-24,"South Dakota",75,"Western Illinois",72,-3
2022-01-29,"St. Thomas",52,"Western Illinois",81,29
2022-01-31,"UMKC",83,"Western Illinois",75,-8
2022-02-10,"North Dakota St.",84,"Western Illinois",81,-3
2022-02-12,"North Dakota",68,"Western Illinois",70,2
2021-11-09,"Alabama St.",74,"Western Kentucky",79,5
2021-11-24,"Alabama A&M",62,"Western Kentucky",88,26
2021-11-27,"Tennessee Martin",66,"Western Kentucky",81,15
2021-11-30,"Rhodes",35,"Western Kentucky",105,70
2021-12-04,"Eastern Kentucky",80,"Western Kentucky",85,5
2021-12-08,"Buffalo",77,"Western Kentucky",67,-10
2021-12-14,"Centre",52,"Western Kentucky",90,38
2021-12-18,"Louisville",72,"Western Kentucky",82,10
2022-01-08,"FIU",71,"Western Kentucky",84,13
2022-01-13,"Rice",66,"Western Kentucky",80,14
2022-01-15,"North Texas",65,"Western Kentucky",60,-5
2022-01-27,"UAB",68,"Western Kentucky",65,-3
2022-01-29,"Middle Tennessee",93,"Western Kentucky",85,-8
2022-02-10,"Florida Atlantic",69,"Western Kentucky",76,7
2021-11-10,"Hope",58,"Western Michigan",76,18
2021-11-18,"Saginaw Valley St.",80,"Western Michigan",63,-17
2021-11-27,"Purdue Fort Wayne",85,"Western Michigan",93,8
2021-12-05,"Valparaiso",71,"Western Michigan",60,-11
2021-12-17,"Aquinas",56,"Western Michigan",67,11
2022-01-01,"Ohio",59,"Western Michigan",47,-12
2022-01-04,"Eastern Michigan",85,"Western Michigan",79,-6
2022-01-11,"Buffalo",78,"Western Michigan",64,-14
2022-01-15,"Miami OH",70,"Western Michigan",62,-8
2022-01-22,"Bowling Green",82,"Western Michigan",75,-7
2022-02-01,"Northern Illinois",75,"Western Michigan",56,-19
2022-02-12,"Central Michigan",63,"Western Michigan",77,14
2021-11-09,"Jacksonville St.",57,"Wichita St.",60,3
2021-11-13,"South Alabama",58,"Wichita St.",64,6
2021-11-16,"Tarleton St.",51,"Wichita St.",65,14
2021-11-19,"Arizona",82,"Wichita St.",78,-4
2021-12-05,"Kansas St.",65,"Wichita St.",59,-6
2021-12-11,"Norfolk St.",58,"Wichita St.",71,13
2021-12-14,"Alcorn St.",63,"Wichita St.",82,19
2021-12-18,"North Texas",62,"Wichita St.",52,-10
2021-12-22,"Prairie View A&M",66,"Wichita St.",102,36
2022-01-01,"Memphis",82,"Wichita St.",64,-18
2022-01-12,"Tulane",68,"Wichita St.",67,-1
2022-01-16,"Cincinnati",61,"Wichita St.",57,-4
2022-01-26,"UCF",79,"Wichita St.",84,5
2022-02-01,"Tulsa",48,"Wichita St.",58,10
2022-02-05,"SMU",57,"Wichita St.",72,15
2022-02-12,"South Florida",69,"Wichita St.",73,4
2021-11-12,"American",74,"William & Mary",62,-12
2021-11-20,"Georgia St.",77,"William & Mary",59,-18
2021-11-21,"Howard",82,"William & Mary",76,-6
2021-11-27,"Mary Baldwin",50,"William & Mary",87,37
2021-12-07,"Old Dominion",74,"William & Mary",59,-15
2021-12-09,"Hampton",54,"William & Mary",53,-1
2021-12-12,"Fairfield",70,"William & Mary",47,-23
2021-12-29,"Hofstra",62,"William & Mary",63,1
2021-12-31,"Northeastern",70,"William & Mary",71,1
2022-01-15,"James Madison",95,"William & Mary",91,-4
2022-01-17,"Towson",91,"William & Mary",69,-22
2022-01-29,"Elon",61,"William & Mary",65,4
2022-02-03,"Charleston",84,"William & Mary",61,-23
2022-02-05,"UNC Wilmington",92,"William & Mary",70,-22
2021-11-09,"Mary Baldwin",78,"Winthrop",110,32
2021-11-13,"Mercer",85,"Winthrop",88,3
2021-12-01,"Hartford",75,"Winthrop",82,7
2021-12-07,"Furman",80,"Winthrop",85,5
2021-12-11,"Carver",52,"Winthrop",83,31
2021-12-31,"Converse",40,"Winthrop",78,38
2022-01-10,"Campbell",72,"Winthrop",74,2
2022-01-13,"UNC Asheville",80,"Winthrop",86,6
2022-01-22,"Gardner Webb",62,"Winthrop",64,2
2022-02-03,"North Carolina A&T",54,"Winthrop",64,10
2022-02-09,"Radford",48,"Winthrop",58,10
2022-02-12,"Presbyterian",61,"Winthrop",65,4
2021-11-09,"St. Francis NY",58,"Wisconsin",81,23
2021-11-12,"Green Bay",34,"Wisconsin",72,38
2021-11-15,"Providence",63,"Wisconsin",58,-5
2021-11-22,"Texas A&M",58,"Wisconsin",69,11
2021-12-04,"Marquette",76,"Wisconsin",89,13
2021-12-08,"Indiana",59,"Wisconsin",64,5
2021-12-15,"Nicholls St.",68,"Wisconsin",71,3
2021-12-29,"Illinois St.",85,"Wisconsin",89,4
2022-01-06,"Iowa",78,"Wisconsin",87,9
2022-01-13,"Ohio St.",68,"Wisconsin",78,10
2022-01-21,"Michigan St.",86,"Wisconsin",74,-12
2022-01-30,"Minnesota",60,"Wisconsin",66,6
2022-02-05,"Penn St.",49,"Wisconsin",51,2
2022-02-12,"Rutgers",73,"Wisconsin",65,-8
2021-11-09,"Bob Jones",79,"Wofford",117,38
2021-11-15,"Erskine",41,"Wofford",98,57
2021-11-19,"Hampton",60,"Wofford",77,17
2021-11-21,"Georgia Southern",52,"Wofford",70,18
